vm_moref,guest_os_full,ip_addresses,hostname,uptime,tools_status,tools_version,guest_state,cpu_usage,memory_usage,notes
vm-6465,RHEL 8.6,10.40.56.236,eu-vm-web-6465,182.22788759362183,Running Current,12365,Running,55,75,WEB workload
vm-6466,RHEL 8.6,10.40.57.27,eu-vm-web-6466,39.82603588930622,Running Current,12365,Running,78,70,WEB workload
vm-6467,Windows Server 2022 Standard,10.40.223.104,eu-vm-db-6467,389.41023452524865,Running Current,12365,Running,77,65,DB workload
vm-6468,Windows Server 2019 Standard,10.40.177.25,eu-vm-svc-6468,280.03203768620574,Running Current,12365,Running,41,79,SVC workload
vm-6469,Windows Server 2019 Standard,10.40.87.118,eu-vm-app-6469,357.82741652796517,Running Current,12365,Running,26,53,APP workload
vm-6470,Windows Server 2022 Standard,10.40.112.248,eu-vm-inf-6470,128.28710554463385,Running Current,12365,Running,77,70,INF workload
vm-6471,Windows Server 2019 Standard,10.40.220.150,eu-vm-db-6471,331.44276793916896,Running Current,12365,Running,37,63,DB workload
vm-6472,Windows Server 2022 Standard,10.40.171.20,eu-vm-mon-6472,310.44379327214483,Running Current,12365,Stopped,35,66,MON workload
vm-6473,Windows Server 2022 Standard,10.40.251.31,eu-vm-app-6473,19.524392466732174,Running Current,12365,Running,59,83,APP workload
vm-6474,RHEL 8.6,10.40.57.56,eu-vm-inf-6474,280.7657895264169,Running Current,12365,Running,78,64,INF workload
vm-6475,Windows Server 2022 Standard,10.40.221.81,eu-vm-web-6475,138.04717283436625,Running Current,12365,Running,36,80,WEB workload
vm-6476,RHEL 8.6,10.40.159.179,eu-vm-web-6476,24.425787672518506,Running Current,12365,Running,54,44,WEB workload
vm-6477,Windows Server 2019 Standard,10.40.172.20,eu-vm-mon-6477,131.85192380754688,Running Current,12365,Running,43,63,MON workload
vm-6478,RHEL 8.6,10.40.189.228,eu-vm-web-6478,353.1158699133122,Running Current,12365,Running,30,54,WEB workload
vm-6479,Windows Server 2022 Standard,10.40.27.10,eu-vm-svc-6479,317.4490611006655,Running Current,12365,Running,79,52,SVC workload
vm-6480,Ubuntu 20.04 LTS,10.40.228.185,eu-vm-svc-6480,303.96373085143097,Running Current,12365,Running,66,62,SVC workload
vm-6481,Windows Server 2019 Standard,10.40.129.208,eu-vm-web-6481,352.3801823484761,Running Current,12365,Running,60,84,WEB workload
vm-6482,Windows Server 2022 Standard,10.40.97.250,eu-vm-app-6482,255.432246832359,Running Current,12365,Running,53,49,APP workload
vm-6483,RHEL 8.6,10.40.217.160,eu-vm-mon-6483,375.19602047416,Running Current,12365,Running,23,78,MON workload
vm-6484,Windows Server 2019 Standard,10.40.171.215,eu-vm-app-6484,168.17906922016653,Running Current,12365,Running,63,67,APP workload
vm-6485,Windows Server 2019 Standard,10.40.1.104,eu-vm-web-6485,73.95849546084364,Running Current,12365,Running,21,89,WEB workload
vm-6486,Windows Server 2019 Standard,10.40.119.235,eu-vm-inf-6486,364.23724555205183,Running Current,12365,Running,74,69,INF workload
vm-6487,Windows Server 2022 Standard,10.40.122.191,eu-vm-web-6487,391.4464436807091,Running Current,12365,Running,54,89,WEB workload
vm-6488,RHEL 8.6,10.40.150.45,eu-vm-inf-6488,330.26669671515384,Running Current,12365,Running,26,61,INF workload
vm-6489,Windows Server 2022 Standard,10.40.155.233,eu-vm-db-6489,52.1649461657009,Running Current,12365,Running,42,60,DB workload
vm-6490,Ubuntu 20.04 LTS,10.40.84.35,eu-vm-app-6490,96.71332705634372,Running Current,12365,Running,32,60,APP workload
vm-6491,Ubuntu 20.04 LTS,10.40.131.50,eu-vm-app-6491,346.983147721786,Running Current,12365,Running,61,56,APP workload
vm-6492,Windows Server 2022 Standard,10.40.30.201,eu-vm-db-6492,264.1234634316662,Running Current,12365,Running,52,88,DB workload
vm-6493,Ubuntu 20.04 LTS,10.40.23.5,eu-vm-inf-6493,345.86847851090437,Running Current,12365,Running,72,57,INF workload
vm-6494,Windows Server 2019 Standard,10.40.200.201,eu-vm-app-6494,273.51928656778625,Running Current,12365,Running,31,74,APP workload
vm-6495,Windows Server 2019 Standard,10.40.201.75,eu-vm-svc-6495,218.26937435781983,Running Current,12365,Running,41,60,SVC workload
vm-6496,Windows Server 2019 Standard,10.40.212.89,eu-vm-inf-6496,380.1373257380789,Running Current,12365,Running,78,90,INF workload
vm-6497,Windows Server 2019 Standard,10.40.250.227,eu-vm-svc-6497,235.8789487947424,Running Current,12365,Running,33,40,SVC workload
vm-6498,Windows Server 2022 Standard,10.40.114.161,eu-vm-web-6498,385.84405318458073,Running Current,12365,Running,71,75,WEB workload
vm-6499,Windows Server 2019 Standard,10.40.109.61,eu-vm-db-6499,179.17235477644186,Running Current,12365,Running,26,54,DB workload
vm-6500,Windows Server 2022 Standard,10.40.126.107,eu-vm-svc-6500,95.8159124070677,Running Current,12365,Running,61,68,SVC workload
vm-6501,Windows Server 2022 Standard,10.40.75.93,eu-vm-db-6501,57.15815833121938,Running Current,12365,Running,52,79,DB workload
vm-6502,RHEL 8.6,10.40.80.141,eu-vm-web-6502,227.255881705798,Running Current,12365,Running,20,84,WEB workload
vm-6503,Windows Server 2022 Standard,10.40.245.243,eu-vm-db-6503,35.80311559358982,Running Current,12365,Running,66,58,DB workload
vm-6504,Windows Server 2019 Standard,10.40.145.193,eu-vm-svc-6504,255.01669556871045,Running Current,12365,Running,27,88,SVC workload
vm-6505,Windows Server 2022 Standard,10.40.228.59,eu-vm-mon-6505,352.2382461453875,Running Current,12365,Running,76,90,MON workload
vm-6506,Windows Server 2019 Standard,10.40.86.135,eu-vm-svc-6506,259.8958610970598,Running Current,12365,Running,75,77,SVC workload
vm-6507,Windows Server 2019 Standard,10.40.2.232,eu-vm-svc-6507,66.04128019504375,Running Current,12365,Running,28,57,SVC workload
vm-6508,Windows Server 2019 Standard,10.40.185.193,eu-vm-app-6508,181.12394746094213,Running Current,12365,Running,66,57,APP workload
vm-6509,Windows Server 2022 Standard,10.40.236.81,eu-vm-db-6509,273.7946651221478,Running Current,12365,Running,74,48,DB workload
vm-6510,RHEL 8.6,10.40.187.215,eu-vm-mon-6510,187.53545545118521,Running Current,12365,Stopped,70,49,MON workload
vm-6511,Windows Server 2019 Standard,10.40.254.85,eu-vm-svc-6511,308.80511066224614,Running Current,12365,Running,76,44,SVC workload
vm-6512,RHEL 8.6,10.40.146.6,eu-vm-svc-6512,275.4314261771173,Running Current,12365,Running,34,62,SVC workload
vm-6513,RHEL 8.6,10.40.184.237,eu-vm-mon-6513,218.13577282652838,Running Current,12365,Running,56,53,MON workload
vm-6514,RHEL 8.6,10.40.36.105,eu-vm-app-6514,270.4652495448126,Running Current,12365,Running,60,90,APP workload
vm-6515,Ubuntu 20.04 LTS,10.40.83.128,eu-vm-db-6515,139.09265494503936,Running Current,12365,Stopped,46,89,DB workload
vm-6516,Ubuntu 20.04 LTS,10.40.206.23,eu-vm-svc-6516,320.2491206798023,Running Current,12365,Running,30,49,SVC workload
vm-6517,Windows Server 2022 Standard,10.40.91.73,eu-vm-app-6517,100.37919084951282,Running Current,12365,Running,43,50,APP workload
vm-6518,Windows Server 2022 Standard,10.40.43.153,eu-vm-mon-6518,23.59875438731987,Running Current,12365,Running,65,87,MON workload
vm-6519,Windows Server 2019 Standard,10.40.98.128,eu-vm-inf-6519,349.0562680197197,Running Current,12365,Running,75,40,INF workload
vm-6520,Windows Server 2019 Standard,10.40.54.14,eu-vm-db-6520,167.8903955014207,Running Current,12365,Running,53,78,DB workload
vm-6521,Windows Server 2019 Standard,10.40.124.223,eu-vm-mon-6521,50.24013297255178,Running Current,12365,Running,69,65,MON workload
vm-6522,RHEL 8.6,10.40.114.234,eu-vm-db-6522,49.61349303575845,Running Current,12365,Running,57,84,DB workload
vm-6523,Ubuntu 20.04 LTS,10.40.151.102,eu-vm-db-6523,179.57483825583907,Running Current,12365,Running,57,88,DB workload
vm-6524,Windows Server 2022 Standard,10.40.113.107,eu-vm-app-6524,256.2597928110505,Running Current,12365,Running,21,75,APP workload
vm-6525,Windows Server 2019 Standard,10.40.163.162,eu-vm-mon-6525,332.3949309293408,Running Current,12365,Stopped,44,75,MON workload
vm-6526,Windows Server 2022 Standard,10.40.79.196,eu-vm-inf-6526,318.09860006239404,Running Current,12365,Running,39,56,INF workload
vm-6527,Windows Server 2022 Standard,10.40.52.223,eu-vm-mon-6527,310.6858646228658,Running Current,12365,Running,64,47,MON workload
vm-6528,Windows Server 2022 Standard,10.40.217.217,eu-vm-svc-6528,346.1748268507581,Running Current,12365,Running,20,54,SVC workload
vm-6529,Windows Server 2019 Standard,10.40.83.216,eu-vm-inf-6529,385.1669305626859,Running Current,12365,Stopped,75,50,INF workload
vm-6530,Ubuntu 20.04 LTS,10.40.147.76,eu-vm-inf-6530,394.7248658843385,Running Current,12365,Running,49,50,INF workload
vm-6531,Windows Server 2019 Standard,10.40.240.243,eu-vm-db-6531,358.01558085876496,Running Current,12365,Running,48,53,DB workload
vm-6532,RHEL 8.6,10.40.106.18,eu-vm-svc-6532,266.5786009957618,Running Current,12365,Running,53,89,SVC workload
vm-6533,Windows Server 2019 Standard,10.40.39.177,eu-vm-db-6533,266.0917732812486,Running Current,12365,Running,40,59,DB workload
vm-6534,Ubuntu 20.04 LTS,10.40.87.109,eu-vm-inf-6534,306.17186303891503,Running Current,12365,Running,76,84,INF workload
vm-6535,Windows Server 2019 Standard,10.40.184.14,eu-vm-web-6535,361.2866971637718,Running Current,12365,Running,40,68,WEB workload
vm-6536,Windows Server 2022 Standard,10.40.246.193,eu-vm-db-6536,104.6164341106577,Running Current,12365,Running,22,89,DB workload
vm-6537,Windows Server 2022 Standard,10.40.79.80,eu-vm-app-6537,65.01587955932925,Running Current,12365,Running,29,81,APP workload
vm-6538,Windows Server 2022 Standard,10.40.172.234,eu-vm-mon-6538,200.68298997153548,Running Current,12365,Running,31,69,MON workload
vm-6539,Windows Server 2022 Standard,10.40.153.50,eu-vm-inf-6539,326.0059385748123,Running Current,12365,Running,36,86,INF workload
vm-6540,RHEL 8.6,10.40.223.124,eu-vm-web-6540,370.9215921676754,Running Current,12365,Running,74,78,WEB workload
vm-6541,Windows Server 2022 Standard,10.40.206.74,eu-vm-db-6541,341.33662558440375,Running Current,12365,Running,41,65,DB workload
vm-6542,Ubuntu 20.04 LTS,10.40.15.125,eu-vm-mon-6542,274.7538561065772,Running Current,12365,Stopped,65,41,MON workload
vm-6543,Windows Server 2019 Standard,10.40.36.110,eu-vm-app-6543,392.19304363159193,Running Current,12365,Running,61,40,APP workload
vm-6544,RHEL 8.6,10.40.253.236,eu-vm-inf-6544,76.64754156488813,Running Current,12365,Running,73,66,INF workload
vm-6545,Windows Server 2019 Standard,10.40.210.177,eu-vm-inf-6545,294.76123296808356,Running Current,12365,Running,24,79,INF workload
vm-6546,RHEL 8.6,10.40.61.184,eu-vm-svc-6546,301.53518757535346,Running Current,12365,Running,77,50,SVC workload
vm-6547,Ubuntu 20.04 LTS,10.40.154.16,eu-vm-mon-6547,235.24148776576016,Running Current,12365,Running,28,52,MON workload
vm-6548,Windows Server 2019 Standard,10.40.225.82,eu-vm-svc-6548,319.87621884352336,Running Current,12365,Running,40,82,SVC workload
vm-6549,Windows Server 2022 Standard,10.40.200.209,eu-vm-app-6549,62.57914799736901,Running Current,12365,Running,52,79,APP workload
vm-6550,Windows Server 2019 Standard,10.40.201.96,eu-vm-mon-6550,204.79510214786745,Running Current,12365,Running,41,62,MON workload
vm-6551,Ubuntu 20.04 LTS,10.40.97.58,eu-vm-db-6551,43.37428327220471,Running Current,12365,Running,57,56,DB workload
vm-6552,Windows Server 2019 Standard,10.40.15.232,eu-vm-mon-6552,171.66596955962035,Running Current,12365,Running,80,78,MON workload
vm-6553,RHEL 8.6,10.40.116.29,eu-vm-mon-6553,217.9993688361376,Running Current,12365,Running,80,77,MON workload
vm-6554,RHEL 8.6,10.40.128.228,eu-vm-svc-6554,291.1933055317903,Running Current,12365,Running,29,53,SVC workload
vm-6555,Windows Server 2022 Standard,10.40.226.198,eu-vm-app-6555,222.9223675814795,Running Current,12365,Running,67,79,APP workload
vm-6556,Windows Server 2022 Standard,10.40.144.212,eu-vm-inf-6556,232.1311374643581,Running Current,12365,Running,46,54,INF workload
vm-6557,Windows Server 2022 Standard,10.40.107.81,eu-vm-db-6557,146.22655762592692,Running Current,12365,Running,47,51,DB workload
vm-6558,Windows Server 2019 Standard,10.40.178.140,eu-vm-inf-6558,219.63038391916683,Running Current,12365,Running,34,47,INF workload
vm-6559,Windows Server 2022 Standard,10.40.242.241,eu-vm-svc-6559,167.2267481969803,Running Current,12365,Running,48,52,SVC workload
vm-6560,RHEL 8.6,10.40.9.134,eu-vm-app-6560,73.19240423124587,Running Current,12365,Running,43,58,APP workload
vm-6561,Windows Server 2019 Standard,10.40.182.41,eu-vm-web-6561,295.32946209336046,Running Current,12365,Running,49,83,WEB workload
vm-6562,Windows Server 2019 Standard,10.40.226.234,eu-vm-web-6562,82.46708690811244,Running Current,12365,Running,35,86,WEB workload
vm-6563,Windows Server 2022 Standard,10.40.142.83,eu-vm-db-6563,30.248979962850683,Running Current,12365,Running,48,57,DB workload
vm-6564,RHEL 8.6,10.40.74.41,eu-vm-db-6564,225.62380515596175,Running Current,12365,Running,43,90,DB workload
vm-6565,Windows Server 2019 Standard,10.40.7.179,eu-vm-app-6565,354.7400216652646,Running Current,12365,Running,65,74,APP workload
vm-6566,Windows Server 2022 Standard,10.40.73.1,eu-vm-app-6566,141.92990064875997,Running Current,12365,Running,31,52,APP workload
vm-6567,Windows Server 2022 Standard,10.40.89.58,eu-vm-app-6567,221.00273802575634,Running Current,12365,Running,49,54,APP workload
vm-6568,RHEL 8.6,10.40.119.108,eu-vm-mon-6568,103.41498128128832,Running Current,12365,Running,41,56,MON workload
vm-6569,Windows Server 2022 Standard,10.40.134.250,eu-vm-db-6569,1.727298067933917,Running Current,12365,Running,34,49,DB workload
vm-6570,RHEL 8.6,10.40.111.135,eu-vm-svc-6570,378.59930548271535,Running Current,12365,Stopped,29,62,SVC workload
vm-6571,Windows Server 2019 Standard,10.40.160.127,eu-vm-mon-6571,349.8237195359938,Running Current,12365,Running,39,79,MON workload
vm-6572,RHEL 8.6,10.40.98.82,eu-vm-mon-6572,151.8751758916248,Running Current,12365,Running,21,54,MON workload
vm-6573,Ubuntu 20.04 LTS,10.40.138.106,eu-vm-mon-6573,1.3384134524440334,Running Current,12365,Stopped,60,68,MON workload
vm-6574,RHEL 8.6,10.40.13.22,eu-vm-svc-6574,137.17062309619172,Running Current,12365,Running,66,70,SVC workload
vm-6575,Windows Server 2019 Standard,10.40.108.131,eu-vm-db-6575,42.238033184724934,Running Current,12365,Running,70,83,DB workload
vm-6576,Windows Server 2019 Standard,10.40.191.6,eu-vm-svc-6576,139.04781926609255,Running Current,12365,Running,45,71,SVC workload
vm-6577,Windows Server 2022 Standard,10.40.170.31,eu-vm-inf-6577,128.51671139627615,Running Current,12365,Running,43,74,INF workload
vm-6578,Windows Server 2019 Standard,10.40.221.146,eu-vm-svc-6578,45.17119008811879,Running Current,12365,Running,49,67,SVC workload
vm-6579,Windows Server 2022 Standard,10.40.18.198,eu-vm-web-6579,301.53425074380954,Running Current,12365,Stopped,52,60,WEB workload
vm-6580,Windows Server 2019 Standard,10.40.77.109,eu-vm-inf-6580,390.7218653813853,Running Current,12365,Running,68,56,INF workload
vm-6581,Windows Server 2022 Standard,10.40.78.125,eu-vm-web-6581,308.54236493232827,Running Current,12365,Running,48,47,WEB workload
vm-6582,Windows Server 2019 Standard,10.40.105.123,eu-vm-app-6582,349.50347983040774,Running Current,12365,Running,37,85,APP workload
vm-6583,Windows Server 2019 Standard,10.40.163.240,eu-vm-app-6583,57.40430877893387,Running Current,12365,Running,30,66,APP workload
vm-6584,Windows Server 2022 Standard,10.40.142.46,eu-vm-db-6584,107.80574676985066,Running Current,12365,Running,66,46,DB workload
vm-6585,Windows Server 2022 Standard,10.40.30.88,eu-vm-svc-6585,379.21090118130246,Running Current,12365,Running,62,73,SVC workload
vm-6586,Windows Server 2022 Standard,10.40.173.146,eu-vm-app-6586,331.0761871033333,Running Current,12365,Running,36,77,APP workload
vm-6587,Windows Server 2019 Standard,10.40.154.220,eu-vm-mon-6587,239.49826971082123,Running Current,12365,Running,68,75,MON workload
vm-6588,RHEL 8.6,10.40.84.127,eu-vm-db-6588,43.31132914142568,Running Current,12365,Running,33,58,DB workload
vm-6589,RHEL 8.6,10.40.190.104,eu-vm-mon-6589,282.27405309830306,Running Current,12365,Running,29,40,MON workload
vm-6590,Windows Server 2019 Standard,10.40.202.125,eu-vm-web-6590,6.873201234347808,Running Current,12365,Running,59,73,WEB workload
vm-6591,Windows Server 2022 Standard,10.40.6.238,eu-vm-inf-6591,374.85415004962937,Running Current,12365,Running,42,40,INF workload
vm-6592,Windows Server 2022 Standard,10.40.236.222,eu-vm-mon-6592,311.986684465467,Running Current,12365,Running,27,68,MON workload
vm-6593,Ubuntu 20.04 LTS,10.40.229.144,eu-vm-svc-6593,15.216217192423404,Running Current,12365,Running,73,74,SVC workload
vm-6594,Ubuntu 20.04 LTS,10.40.62.52,eu-vm-svc-6594,143.38148287576934,Running Current,12365,Running,31,47,SVC workload
vm-6595,Windows Server 2022 Standard,10.40.143.11,eu-vm-mon-6595,309.16241513467367,Running Current,12365,Running,79,61,MON workload
vm-6596,Windows Server 2019 Standard,10.40.145.91,eu-vm-mon-6596,231.36890529786726,Running Current,12365,Running,75,43,MON workload
vm-6597,Windows Server 2022 Standard,10.40.59.103,eu-vm-mon-6597,189.49462042328804,Running Current,12365,Running,56,78,MON workload
vm-6598,Windows Server 2022 Standard,10.40.92.81,eu-vm-mon-6598,307.36986613056166,Running Current,12365,Running,50,47,MON workload
vm-6599,Ubuntu 20.04 LTS,10.40.74.89,eu-vm-app-6599,155.33612922929765,Running Current,12365,Running,26,53,APP workload
vm-6600,Ubuntu 20.04 LTS,10.40.217.227,eu-vm-svc-6600,282.61802359887344,Running Current,12365,Running,38,67,SVC workload
vm-6601,RHEL 8.6,10.40.155.211,eu-vm-svc-6601,303.9590427231374,Running Current,12365,Running,24,90,SVC workload
vm-6602,Windows Server 2019 Standard,10.40.21.47,eu-vm-db-6602,353.09238725751186,Running Current,12365,Running,45,58,DB workload
vm-6603,RHEL 8.6,10.40.225.159,eu-vm-mon-6603,337.98017979882496,Running Current,12365,Running,65,50,MON workload
vm-6604,Ubuntu 20.04 LTS,10.40.80.50,eu-vm-inf-6604,195.56678848574194,Running Current,12365,Stopped,40,56,INF workload
vm-6605,Ubuntu 20.04 LTS,10.40.20.136,eu-vm-inf-6605,82.13007551646838,Running Current,12365,Stopped,25,79,INF workload
vm-6606,Windows Server 2019 Standard,10.40.22.202,eu-vm-svc-6606,315.98712652964076,Running Current,12365,Running,79,76,SVC workload
vm-6607,Windows Server 2022 Standard,10.40.97.242,eu-vm-inf-6607,58.19462118449317,Running Current,12365,Running,55,41,INF workload
