name,moref,object_type,object_moref,category,value,created_date,modified_date,notes
TAG-Compliance-6741,tag-6741,VM,vm-4741,Compliance,APP,2023-08-09,2024-12-15,Compliance tag for HQ-B-VM-APP-4741
TAG-Compliance-6742,tag-6742,VM,vm-7175,Compliance,MON,2021-07-28,2024-12-15,Compliance tag for APAC-VM-MON-7175
TAG-Compliance-6743,tag-6743,VM,vm-3425,Compliance,DB,2020-09-02,2024-12-15,Compliance tag for HQ-B-VM-DB-3425
TAG-Compliance-6744,tag-6744,VM,vm-1941,Compliance,APP,2019-07-04,2024-12-15,Compliance tag for HQ-A-VM-APP-1941
TAG-Compliance-6745,tag-6745,VM,vm-5043,Compliance,WEB,2019-03-21,2024-12-15,Compliance tag for HQ-B-VM-WEB-5043
TAG-Compliance-6746,tag-6746,VM,vm-2318,Compliance,MON,2020-01-21,2024-12-15,Compliance tag for HQ-A-VM-MON-2318
TAG-Compliance-6747,tag-6747,VM,vm-2636,Compliance,WEB,2019-06-10,2024-12-15,Compliance tag for HQ-A-VM-WEB-2636
TAG-Compliance-6748,tag-6748,VM,vm-1533,Compliance,APP,2024-02-06,2024-12-15,Compliance tag for HQ-A-VM-APP-1533
TAG-Compliance-6749,tag-6749,VM,vm-5792,Compliance,SVC,2023-11-02,2024-12-15,Compliance tag for NA-VM-SVC-5792
TAG-Compliance-6750,tag-6750,VM,vm-6464,Compliance,APP,2021-12-17,2024-12-15,Compliance tag for EU-VM-APP-6464
TAG-Compliance-6751,tag-6751,VM,vm-5857,Compliance,INF,2019-12-22,2024-12-15,Compliance tag for NA-VM-INF-5857
TAG-Compliance-6752,tag-6752,VM,vm-1215,Compliance,INF,2019-11-03,2024-12-15,Compliance tag for HQ-A-VM-INF-1215
TAG-Compliance-6753,tag-6753,VM,vm-3217,Compliance,APP,2022-08-19,2024-12-15,Compliance tag for HQ-A-VM-APP-3217
TAG-Compliance-6754,tag-6754,VM,vm-5749,Compliance,WEB,2020-11-22,2024-12-15,Compliance tag for NA-VM-WEB-5749
TAG-Compliance-6755,tag-6755,VM,vm-5851,Compliance,APP,2024-12-03,2024-12-15,Compliance tag for NA-VM-APP-5851
TAG-Compliance-6756,tag-6756,VM,vm-3760,Compliance,APP,2019-04-05,2024-12-15,Compliance tag for HQ-B-VM-APP-3760
TAG-Compliance-6757,tag-6757,VM,vm-1269,Compliance,DB,2020-01-08,2024-12-15,Compliance tag for HQ-A-VM-DB-1269
TAG-Compliance-6758,tag-6758,VM,vm-7157,Compliance,APP,2019-11-08,2024-12-15,Compliance tag for APAC-VM-APP-7157
TAG-Compliance-6759,tag-6759,VM,vm-5430,Compliance,MON,2019-02-12,2024-12-15,Compliance tag for HQ-B-VM-MON-5430
TAG-Compliance-6760,tag-6760,VM,vm-7000,Compliance,APP,2021-02-03,2024-12-15,Compliance tag for APAC-VM-APP-7000
TAG-Compliance-6761,tag-6761,VM,vm-5223,Compliance,APP,2022-12-15,2024-12-15,Compliance tag for HQ-B-VM-APP-5223
TAG-Compliance-6762,tag-6762,VM,vm-6945,Compliance,APP,2020-01-10,2024-12-15,Compliance tag for EU-VM-APP-6945
TAG-Compliance-6763,tag-6763,VM,vm-2383,Compliance,DB,2020-12-18,2024-12-15,Compliance tag for HQ-A-VM-DB-2383
TAG-Compliance-6764,tag-6764,VM,vm-4304,Compliance,APP,2021-12-27,2024-12-15,Compliance tag for HQ-B-VM-APP-4304
TAG-Compliance-6765,tag-6765,VM,vm-1178,Compliance,MON,2021-11-18,2024-12-15,Compliance tag for HQ-A-VM-MON-1178
TAG-Compliance-6766,tag-6766,VM,vm-6754,Compliance,WEB,2021-11-28,2024-12-15,Compliance tag for EU-VM-WEB-6754
TAG-Compliance-6767,tag-6767,VM,vm-4657,Compliance,DB,2020-02-10,2024-12-15,Compliance tag for HQ-B-VM-DB-4657
TAG-Compliance-6768,tag-6768,VM,vm-2756,Compliance,DB,2023-06-01,2024-12-15,Compliance tag for HQ-A-VM-DB-2756
TAG-Compliance-6769,tag-6769,VM,vm-2232,Compliance,INF,2022-03-12,2024-12-15,Compliance tag for HQ-A-VM-INF-2232
TAG-Compliance-6770,tag-6770,VM,vm-2635,Compliance,MON,2020-07-09,2024-12-15,Compliance tag for HQ-A-VM-MON-2635
TAG-Compliance-6771,tag-6771,VM,vm-1214,Compliance,MON,2019-12-19,2024-12-15,Compliance tag for HQ-A-VM-MON-1214
TAG-Compliance-6772,tag-6772,VM,vm-3167,Compliance,WEB,2023-11-26,2024-12-15,Compliance tag for HQ-A-VM-WEB-3167
TAG-Compliance-6773,tag-6773,VM,vm-6039,Compliance,DB,2021-02-06,2024-12-15,Compliance tag for NA-VM-DB-6039
TAG-Compliance-6774,tag-6774,VM,vm-3729,Compliance,INF,2020-04-27,2024-12-15,Compliance tag for HQ-B-VM-INF-3729
TAG-Compliance-6775,tag-6775,VM,vm-4363,Compliance,DB,2020-06-13,2024-12-15,Compliance tag for HQ-B-VM-DB-4363
TAG-Compliance-6776,tag-6776,VM,vm-2185,Compliance,MON,2022-05-30,2024-12-15,Compliance tag for HQ-A-VM-MON-2185
TAG-Compliance-6777,tag-6777,VM,vm-4617,Compliance,APP,2021-07-03,2024-12-15,Compliance tag for HQ-B-VM-APP-4617
TAG-Compliance-6778,tag-6778,VM,vm-3955,Compliance,SVC,2019-07-10,2024-12-15,Compliance tag for HQ-B-VM-SVC-3955
TAG-Compliance-6779,tag-6779,VM,vm-7407,Compliance,APP,2021-03-16,2024-12-15,Compliance tag for APAC-VM-APP-7407
TAG-Compliance-6780,tag-6780,VM,vm-1021,Compliance,WEB,2021-10-29,2024-12-15,Compliance tag for HQ-A-VM-WEB-1021
TAG-Compliance-6781,tag-6781,VM,vm-6857,Compliance,MON,2023-12-05,2024-12-15,Compliance tag for EU-VM-MON-6857
TAG-Compliance-6782,tag-6782,VM,vm-2890,Compliance,APP,2022-02-13,2024-12-15,Compliance tag for HQ-A-VM-APP-2890
TAG-Compliance-6783,tag-6783,VM,vm-2643,Compliance,APP,2019-02-19,2024-12-15,Compliance tag for HQ-A-VM-APP-2643
TAG-Compliance-6784,tag-6784,VM,vm-6862,Compliance,SVC,2020-03-24,2024-12-15,Compliance tag for EU-VM-SVC-6862
TAG-Compliance-6785,tag-6785,VM,vm-5076,Compliance,APP,2023-12-19,2024-12-15,Compliance tag for HQ-B-VM-APP-5076
TAG-Compliance-6786,tag-6786,VM,vm-5220,Compliance,DB,2022-07-12,2024-12-15,Compliance tag for HQ-B-VM-DB-5220
TAG-Compliance-6787,tag-6787,VM,vm-2874,Compliance,INF,2022-07-21,2024-12-15,Compliance tag for HQ-A-VM-INF-2874
TAG-Compliance-6788,tag-6788,VM,vm-4497,Compliance,SVC,2020-03-30,2024-12-15,Compliance tag for HQ-B-VM-SVC-4497
TAG-Compliance-6789,tag-6789,VM,vm-7314,Compliance,APP,2019-08-26,2024-12-15,Compliance tag for APAC-VM-APP-7314
TAG-Compliance-6790,tag-6790,VM,vm-6334,Compliance,WEB,2020-10-14,2024-12-15,Compliance tag for EU-VM-WEB-6334
TAG-Compliance-6791,tag-6791,VM,vm-6957,Compliance,WEB,2019-04-18,2024-12-15,Compliance tag for EU-VM-WEB-6957
TAG-Compliance-6792,tag-6792,VM,vm-4823,Compliance,MON,2023-11-17,2024-12-15,Compliance tag for HQ-B-VM-MON-4823
TAG-Compliance-6793,tag-6793,VM,vm-2915,Compliance,WEB,2019-06-29,2024-12-15,Compliance tag for HQ-A-VM-WEB-2915
TAG-Compliance-6794,tag-6794,VM,vm-2831,Compliance,MON,2019-12-29,2024-12-15,Compliance tag for HQ-A-VM-MON-2831
TAG-Compliance-6795,tag-6795,VM,vm-3399,Compliance,SVC,2019-03-28,2024-12-15,Compliance tag for HQ-A-VM-SVC-3399
TAG-Compliance-6796,tag-6796,VM,vm-2859,Compliance,MON,2019-03-18,2024-12-15,Compliance tag for HQ-A-VM-MON-2859
TAG-Compliance-6797,tag-6797,VM,vm-4442,Compliance,MON,2024-03-01,2024-12-15,Compliance tag for HQ-B-VM-MON-4442
TAG-Compliance-6798,tag-6798,VM,vm-2398,Compliance,WEB,2019-10-26,2024-12-15,Compliance tag for HQ-A-VM-WEB-2398
TAG-Compliance-6799,tag-6799,VM,vm-4538,Compliance,SVC,2020-03-12,2024-12-15,Compliance tag for HQ-B-VM-SVC-4538
TAG-Compliance-6800,tag-6800,VM,vm-3308,Compliance,INF,2022-09-15,2024-12-15,Compliance tag for HQ-A-VM-INF-3308
TAG-Compliance-6801,tag-6801,VM,vm-3724,Compliance,APP,2019-06-24,2024-12-15,Compliance tag for HQ-B-VM-APP-3724
TAG-Compliance-6802,tag-6802,VM,vm-1431,Compliance,DB,2019-09-13,2024-12-15,Compliance tag for HQ-A-VM-DB-1431
TAG-Compliance-6803,tag-6803,VM,vm-2878,Compliance,MON,2023-11-01,2024-12-15,Compliance tag for HQ-A-VM-MON-2878
TAG-Compliance-6804,tag-6804,VM,vm-7015,Compliance,INF,2022-02-19,2024-12-15,Compliance tag for APAC-VM-INF-7015
TAG-Compliance-6805,tag-6805,VM,vm-2013,Compliance,APP,2019-03-08,2024-12-15,Compliance tag for HQ-A-VM-APP-2013
TAG-Compliance-6806,tag-6806,VM,vm-4176,Compliance,SVC,2019-12-25,2024-12-15,Compliance tag for HQ-B-VM-SVC-4176
TAG-Compliance-6807,tag-6807,VM,vm-1277,Compliance,APP,2020-09-01,2024-12-15,Compliance tag for HQ-A-VM-APP-1277
TAG-Compliance-6808,tag-6808,VM,vm-7217,Compliance,INF,2024-03-22,2024-12-15,Compliance tag for APAC-VM-INF-7217
TAG-Compliance-6809,tag-6809,VM,vm-3975,Compliance,SVC,2022-05-21,2024-12-15,Compliance tag for HQ-B-VM-SVC-3975
TAG-Compliance-6810,tag-6810,VM,vm-1516,Compliance,APP,2023-07-26,2024-12-15,Compliance tag for HQ-A-VM-APP-1516
TAG-Compliance-6811,tag-6811,VM,vm-3502,Compliance,APP,2024-07-15,2024-12-15,Compliance tag for HQ-B-VM-APP-3502
TAG-Compliance-6812,tag-6812,VM,vm-4761,Compliance,DB,2024-04-05,2024-12-15,Compliance tag for HQ-B-VM-DB-4761
TAG-Compliance-6813,tag-6813,VM,vm-2233,Compliance,INF,2019-02-16,2024-12-15,Compliance tag for HQ-A-VM-INF-2233
TAG-Compliance-6814,tag-6814,VM,vm-1398,Compliance,APP,2019-06-14,2024-12-15,Compliance tag for HQ-A-VM-APP-1398
TAG-Compliance-6815,tag-6815,VM,vm-4533,Compliance,WEB,2021-03-30,2024-12-15,Compliance tag for HQ-B-VM-WEB-4533
TAG-Compliance-6816,tag-6816,VM,vm-1880,Compliance,WEB,2019-12-02,2024-12-15,Compliance tag for HQ-A-VM-WEB-1880
TAG-Compliance-6817,tag-6817,VM,vm-6043,Compliance,MON,2023-03-18,2024-12-15,Compliance tag for NA-VM-MON-6043
TAG-Compliance-6818,tag-6818,VM,vm-6535,Compliance,WEB,2023-11-17,2024-12-15,Compliance tag for EU-VM-WEB-6535
TAG-Compliance-6819,tag-6819,VM,vm-3461,Compliance,APP,2024-11-15,2024-12-15,Compliance tag for HQ-B-VM-APP-3461
TAG-Compliance-6820,tag-6820,VM,vm-4302,Compliance,INF,2019-04-04,2024-12-15,Compliance tag for HQ-B-VM-INF-4302
TAG-Compliance-6821,tag-6821,VM,vm-3977,Compliance,INF,2019-05-08,2024-12-15,Compliance tag for HQ-B-VM-INF-3977
TAG-Compliance-6822,tag-6822,VM,vm-2006,Compliance,INF,2022-11-28,2024-12-15,Compliance tag for HQ-A-VM-INF-2006
TAG-Compliance-6823,tag-6823,VM,vm-1360,Compliance,APP,2021-05-27,2024-12-15,Compliance tag for HQ-A-VM-APP-1360
TAG-Compliance-6824,tag-6824,VM,vm-2837,Compliance,DB,2023-10-18,2024-12-15,Compliance tag for HQ-A-VM-DB-2837
TAG-Compliance-6825,tag-6825,VM,vm-1158,Compliance,MON,2023-12-09,2024-12-15,Compliance tag for HQ-A-VM-MON-1158
TAG-Compliance-6826,tag-6826,VM,vm-3671,Compliance,SVC,2023-12-14,2024-12-15,Compliance tag for HQ-B-VM-SVC-3671
TAG-Compliance-6827,tag-6827,VM,vm-3966,Compliance,MON,2019-10-05,2024-12-15,Compliance tag for HQ-B-VM-MON-3966
TAG-Compliance-6828,tag-6828,VM,vm-3223,Compliance,INF,2021-02-21,2024-12-15,Compliance tag for HQ-A-VM-INF-3223
TAG-Compliance-6829,tag-6829,VM,vm-1086,Compliance,MON,2024-06-07,2024-12-15,Compliance tag for HQ-A-VM-MON-1086
TAG-Compliance-6830,tag-6830,VM,vm-2632,Compliance,INF,2020-08-04,2024-12-15,Compliance tag for HQ-A-VM-INF-2632
TAG-Compliance-6831,tag-6831,VM,vm-3205,Compliance,DB,2024-07-08,2024-12-15,Compliance tag for HQ-A-VM-DB-3205
TAG-Compliance-6832,tag-6832,VM,vm-3462,Compliance,WEB,2020-09-16,2024-12-15,Compliance tag for HQ-B-VM-WEB-3462
TAG-Compliance-6833,tag-6833,VM,vm-3586,Compliance,MON,2024-12-12,2024-12-15,Compliance tag for HQ-B-VM-MON-3586
TAG-Compliance-6834,tag-6834,VM,vm-5787,Compliance,APP,2024-08-30,2024-12-15,Compliance tag for NA-VM-APP-5787
TAG-Compliance-6835,tag-6835,VM,vm-2812,Compliance,SVC,2023-03-29,2024-12-15,Compliance tag for HQ-A-VM-SVC-2812
TAG-Compliance-6836,tag-6836,VM,vm-3185,Compliance,SVC,2024-06-12,2024-12-15,Compliance tag for HQ-A-VM-SVC-3185
TAG-Compliance-6837,tag-6837,VM,vm-6827,Compliance,MON,2021-09-02,2024-12-15,Compliance tag for EU-VM-MON-6827
TAG-Compliance-6838,tag-6838,VM,vm-6328,Compliance,MON,2020-10-29,2024-12-15,Compliance tag for EU-VM-MON-6328
TAG-Compliance-6839,tag-6839,VM,vm-6356,Compliance,INF,2024-04-10,2024-12-15,Compliance tag for EU-VM-INF-6356
TAG-Compliance-6840,tag-6840,VM,vm-4915,Compliance,INF,2021-08-26,2024-12-15,Compliance tag for HQ-B-VM-INF-4915
TAG-Compliance-6841,tag-6841,VM,vm-6065,Compliance,MON,2024-11-12,2024-12-15,Compliance tag for NA-VM-MON-6065
TAG-Compliance-6842,tag-6842,VM,vm-4072,Compliance,WEB,2019-04-20,2024-12-15,Compliance tag for HQ-B-VM-WEB-4072
TAG-Compliance-6843,tag-6843,VM,vm-4407,Compliance,DB,2021-01-15,2024-12-15,Compliance tag for HQ-B-VM-DB-4407
TAG-Compliance-6844,tag-6844,VM,vm-4940,Compliance,INF,2019-06-14,2024-12-15,Compliance tag for HQ-B-VM-INF-4940
TAG-Compliance-6845,tag-6845,VM,vm-5985,Compliance,INF,2023-07-13,2024-12-15,Compliance tag for NA-VM-INF-5985
TAG-Compliance-6846,tag-6846,VM,vm-1852,Compliance,INF,2022-05-22,2024-12-15,Compliance tag for HQ-A-VM-INF-1852
TAG-Compliance-6847,tag-6847,VM,vm-3060,Compliance,MON,2023-07-31,2024-12-15,Compliance tag for HQ-A-VM-MON-3060
TAG-Compliance-6848,tag-6848,VM,vm-6682,Compliance,DB,2023-03-05,2024-12-15,Compliance tag for EU-VM-DB-6682
TAG-Compliance-6849,tag-6849,VM,vm-7336,Compliance,DB,2023-05-11,2024-12-15,Compliance tag for APAC-VM-DB-7336
TAG-Compliance-6850,tag-6850,VM,vm-4102,Compliance,MON,2022-10-27,2024-12-15,Compliance tag for HQ-B-VM-MON-4102
TAG-Compliance-6851,tag-6851,VM,vm-3251,Compliance,DB,2024-09-12,2024-12-15,Compliance tag for HQ-A-VM-DB-3251
TAG-Compliance-6852,tag-6852,VM,vm-5638,Compliance,INF,2020-03-07,2024-12-15,Compliance tag for HQ-B-VM-INF-5638
TAG-Compliance-6853,tag-6853,VM,vm-2167,Compliance,MON,2022-12-31,2024-12-15,Compliance tag for HQ-A-VM-MON-2167
TAG-Compliance-6854,tag-6854,VM,vm-6536,Compliance,DB,2023-07-25,2024-12-15,Compliance tag for EU-VM-DB-6536
TAG-Compliance-6855,tag-6855,VM,vm-1263,Compliance,MON,2023-01-17,2024-12-15,Compliance tag for HQ-A-VM-MON-1263
TAG-Compliance-6856,tag-6856,VM,vm-3488,Compliance,INF,2021-03-07,2024-12-15,Compliance tag for HQ-B-VM-INF-3488
TAG-Compliance-6857,tag-6857,VM,vm-1632,Compliance,DB,2020-12-21,2024-12-15,Compliance tag for HQ-A-VM-DB-1632
TAG-Compliance-6858,tag-6858,VM,vm-1517,Compliance,DB,2019-09-21,2024-12-15,Compliance tag for HQ-A-VM-DB-1517
TAG-Compliance-6859,tag-6859,VM,vm-4511,Compliance,APP,2024-01-04,2024-12-15,Compliance tag for HQ-B-VM-APP-4511
TAG-Compliance-6860,tag-6860,VM,vm-1009,Compliance,DB,2023-01-25,2024-12-15,Compliance tag for HQ-A-VM-DB-1009
TAG-Compliance-6861,tag-6861,VM,vm-4278,Compliance,MON,2022-10-02,2024-12-15,Compliance tag for HQ-B-VM-MON-4278
TAG-Compliance-6862,tag-6862,VM,vm-2882,Compliance,SVC,2020-10-17,2024-12-15,Compliance tag for HQ-A-VM-SVC-2882
TAG-Compliance-6863,tag-6863,VM,vm-4121,Compliance,MON,2020-07-22,2024-12-15,Compliance tag for HQ-B-VM-MON-4121
TAG-Compliance-6864,tag-6864,VM,vm-5154,Compliance,WEB,2020-12-09,2024-12-15,Compliance tag for HQ-B-VM-WEB-5154
TAG-Compliance-6865,tag-6865,VM,vm-4919,Compliance,INF,2021-01-18,2024-12-15,Compliance tag for HQ-B-VM-INF-4919
TAG-Compliance-6866,tag-6866,VM,vm-3548,Compliance,WEB,2023-10-30,2024-12-15,Compliance tag for HQ-B-VM-WEB-3548
TAG-Compliance-6867,tag-6867,VM,vm-3540,Compliance,MON,2020-02-18,2024-12-15,Compliance tag for HQ-B-VM-MON-3540
TAG-Compliance-6868,tag-6868,VM,vm-3149,Compliance,DB,2019-03-15,2024-12-15,Compliance tag for HQ-A-VM-DB-3149
TAG-Compliance-6869,tag-6869,VM,vm-3754,Compliance,DB,2023-05-27,2024-12-15,Compliance tag for HQ-B-VM-DB-3754
TAG-Compliance-6870,tag-6870,VM,vm-6752,Compliance,DB,2024-01-16,2024-12-15,Compliance tag for EU-VM-DB-6752
TAG-Compliance-6871,tag-6871,VM,vm-3288,Compliance,INF,2023-04-18,2024-12-15,Compliance tag for HQ-A-VM-INF-3288
TAG-Compliance-6872,tag-6872,VM,vm-2208,Compliance,APP,2024-07-01,2024-12-15,Compliance tag for HQ-A-VM-APP-2208
TAG-Compliance-6873,tag-6873,VM,vm-5819,Compliance,SVC,2023-09-18,2024-12-15,Compliance tag for NA-VM-SVC-5819
TAG-Compliance-6874,tag-6874,VM,vm-2479,Compliance,WEB,2022-05-24,2024-12-15,Compliance tag for HQ-A-VM-WEB-2479
TAG-Compliance-6875,tag-6875,VM,vm-3511,Compliance,APP,2024-12-08,2024-12-15,Compliance tag for HQ-B-VM-APP-3511
TAG-Compliance-6876,tag-6876,VM,vm-4062,Compliance,DB,2019-07-13,2024-12-15,Compliance tag for HQ-B-VM-DB-4062
TAG-Compliance-6877,tag-6877,VM,vm-3897,Compliance,INF,2020-02-05,2024-12-15,Compliance tag for HQ-B-VM-INF-3897
TAG-Compliance-6878,tag-6878,VM,vm-7493,Compliance,DB,2021-10-27,2024-12-15,Compliance tag for APAC-VM-DB-7493
TAG-Compliance-6879,tag-6879,VM,vm-1560,Compliance,APP,2024-07-01,2024-12-15,Compliance tag for HQ-A-VM-APP-1560
TAG-Compliance-6880,tag-6880,VM,vm-4906,Compliance,DB,2023-09-01,2024-12-15,Compliance tag for HQ-B-VM-DB-4906
TAG-Compliance-6881,tag-6881,VM,vm-2679,Compliance,APP,2021-05-09,2024-12-15,Compliance tag for HQ-A-VM-APP-2679
TAG-Compliance-6882,tag-6882,VM,vm-3685,Compliance,MON,2024-10-02,2024-12-15,Compliance tag for HQ-B-VM-MON-3685
TAG-Compliance-6883,tag-6883,VM,vm-3794,Compliance,SVC,2019-09-10,2024-12-15,Compliance tag for HQ-B-VM-SVC-3794
TAG-Compliance-6884,tag-6884,VM,vm-6102,Compliance,SVC,2022-04-16,2024-12-15,Compliance tag for NA-VM-SVC-6102
TAG-Compliance-6885,tag-6885,VM,vm-4285,Compliance,WEB,2019-05-02,2024-12-15,Compliance tag for HQ-B-VM-WEB-4285
TAG-Compliance-6886,tag-6886,VM,vm-2179,Compliance,WEB,2019-11-26,2024-12-15,Compliance tag for HQ-A-VM-WEB-2179
TAG-Compliance-6887,tag-6887,VM,vm-5005,Compliance,INF,2021-03-29,2024-12-15,Compliance tag for HQ-B-VM-INF-5005
TAG-Compliance-6888,tag-6888,VM,vm-3430,Compliance,INF,2022-02-22,2024-12-15,Compliance tag for HQ-B-VM-INF-3430
TAG-Compliance-6889,tag-6889,VM,vm-3220,Compliance,INF,2020-07-28,2024-12-15,Compliance tag for HQ-A-VM-INF-3220
TAG-Compliance-6890,tag-6890,VM,vm-6245,Compliance,SVC,2022-01-18,2024-12-15,Compliance tag for NA-VM-SVC-6245
TAG-Compliance-6891,tag-6891,VM,vm-3702,Compliance,INF,2022-01-28,2024-12-15,Compliance tag for HQ-B-VM-INF-3702
TAG-Compliance-6892,tag-6892,VM,vm-4612,Compliance,MON,2022-05-28,2024-12-15,Compliance tag for HQ-B-VM-MON-4612
TAG-Compliance-6893,tag-6893,VM,vm-6174,Compliance,APP,2022-02-02,2024-12-15,Compliance tag for NA-VM-APP-6174
TAG-Compliance-6894,tag-6894,VM,vm-2629,Compliance,SVC,2024-10-15,2024-12-15,Compliance tag for HQ-A-VM-SVC-2629
TAG-Compliance-6895,tag-6895,VM,vm-5645,Compliance,SVC,2019-03-13,2024-12-15,Compliance tag for HQ-B-VM-SVC-5645
TAG-Compliance-6896,tag-6896,VM,vm-2879,Compliance,INF,2023-06-10,2024-12-15,Compliance tag for HQ-A-VM-INF-2879
TAG-Compliance-6897,tag-6897,VM,vm-4237,Compliance,INF,2019-11-17,2024-12-15,Compliance tag for HQ-B-VM-INF-4237
TAG-Compliance-6898,tag-6898,VM,vm-6537,Compliance,APP,2021-09-03,2024-12-15,Compliance tag for EU-VM-APP-6537
TAG-Compliance-6899,tag-6899,VM,vm-5267,Compliance,WEB,2020-09-28,2024-12-15,Compliance tag for HQ-B-VM-WEB-5267
TAG-Compliance-6900,tag-6900,VM,vm-2420,Compliance,APP,2020-11-11,2024-12-15,Compliance tag for HQ-A-VM-APP-2420
TAG-Compliance-6901,tag-6901,VM,vm-5436,Compliance,SVC,2022-07-24,2024-12-15,Compliance tag for HQ-B-VM-SVC-5436
TAG-Compliance-6902,tag-6902,VM,vm-2562,Compliance,APP,2022-10-09,2024-12-15,Compliance tag for HQ-A-VM-APP-2562
TAG-Compliance-6903,tag-6903,VM,vm-6765,Compliance,WEB,2022-12-15,2024-12-15,Compliance tag for EU-VM-WEB-6765
TAG-Compliance-6904,tag-6904,VM,vm-5899,Compliance,DB,2023-02-23,2024-12-15,Compliance tag for NA-VM-DB-5899
TAG-Compliance-6905,tag-6905,VM,vm-5141,Compliance,INF,2023-03-12,2024-12-15,Compliance tag for HQ-B-VM-INF-5141
TAG-Compliance-6906,tag-6906,VM,vm-7472,Compliance,WEB,2022-12-31,2024-12-15,Compliance tag for APAC-VM-WEB-7472
TAG-Compliance-6907,tag-6907,VM,vm-1317,Compliance,DB,2019-12-14,2024-12-15,Compliance tag for HQ-A-VM-DB-1317
TAG-Compliance-6908,tag-6908,VM,vm-1042,Compliance,MON,2019-10-07,2024-12-15,Compliance tag for HQ-A-VM-MON-1042
TAG-Compliance-6909,tag-6909,VM,vm-4805,Compliance,APP,2024-10-20,2024-12-15,Compliance tag for HQ-B-VM-APP-4805
TAG-Compliance-6910,tag-6910,VM,vm-3487,Compliance,APP,2020-12-27,2024-12-15,Compliance tag for HQ-B-VM-APP-3487
TAG-Compliance-6911,tag-6911,VM,vm-4606,Compliance,WEB,2020-06-08,2024-12-15,Compliance tag for HQ-B-VM-WEB-4606
TAG-Compliance-6912,tag-6912,VM,vm-5593,Compliance,INF,2021-03-28,2024-12-15,Compliance tag for HQ-B-VM-INF-5593
TAG-Compliance-6913,tag-6913,VM,vm-2971,Compliance,SVC,2022-04-28,2024-12-15,Compliance tag for HQ-A-VM-SVC-2971
TAG-Compliance-6914,tag-6914,VM,vm-7516,Compliance,APP,2022-07-29,2024-12-15,Compliance tag for APAC-VM-APP-7516
TAG-Compliance-6915,tag-6915,VM,vm-6395,Compliance,INF,2019-09-30,2024-12-15,Compliance tag for EU-VM-INF-6395
TAG-Compliance-6916,tag-6916,VM,vm-6610,Compliance,INF,2024-11-20,2024-12-15,Compliance tag for EU-VM-INF-6610
TAG-Compliance-6917,tag-6917,VM,vm-6607,Compliance,INF,2020-08-13,2024-12-15,Compliance tag for EU-VM-INF-6607
TAG-Compliance-6918,tag-6918,VM,vm-3985,Compliance,WEB,2021-01-13,2024-12-15,Compliance tag for HQ-B-VM-WEB-3985
TAG-Compliance-6919,tag-6919,VM,vm-5118,Compliance,APP,2022-09-24,2024-12-15,Compliance tag for HQ-B-VM-APP-5118
TAG-Compliance-6920,tag-6920,VM,vm-6248,Compliance,WEB,2019-03-12,2024-12-15,Compliance tag for NA-VM-WEB-6248
TAG-Compliance-6921,tag-6921,VM,vm-7330,Compliance,INF,2021-01-13,2024-12-15,Compliance tag for APAC-VM-INF-7330
TAG-Compliance-6922,tag-6922,VM,vm-6054,Compliance,WEB,2019-06-12,2024-12-15,Compliance tag for NA-VM-WEB-6054
TAG-Compliance-6923,tag-6923,VM,vm-1504,Compliance,MON,2020-08-03,2024-12-15,Compliance tag for HQ-A-VM-MON-1504
TAG-Compliance-6924,tag-6924,VM,vm-7116,Compliance,APP,2019-11-24,2024-12-15,Compliance tag for APAC-VM-APP-7116
TAG-Compliance-6925,tag-6925,VM,vm-3952,Compliance,DB,2021-11-12,2024-12-15,Compliance tag for HQ-B-VM-DB-3952
TAG-Compliance-6926,tag-6926,VM,vm-6992,Compliance,INF,2022-05-29,2024-12-15,Compliance tag for APAC-VM-INF-6992
TAG-Compliance-6927,tag-6927,VM,vm-4573,Compliance,WEB,2019-09-26,2024-12-15,Compliance tag for HQ-B-VM-WEB-4573
TAG-Compliance-6928,tag-6928,VM,vm-2523,Compliance,APP,2022-03-05,2024-12-15,Compliance tag for HQ-A-VM-APP-2523
TAG-Compliance-6929,tag-6929,VM,vm-3357,Compliance,SVC,2022-11-27,2024-12-15,Compliance tag for HQ-A-VM-SVC-3357
TAG-Compliance-6930,tag-6930,VM,vm-4322,Compliance,SVC,2022-08-04,2024-12-15,Compliance tag for HQ-B-VM-SVC-4322
TAG-Compliance-6931,tag-6931,VM,vm-1356,Compliance,WEB,2024-09-29,2024-12-15,Compliance tag for HQ-A-VM-WEB-1356
TAG-Compliance-6932,tag-6932,VM,vm-7214,Compliance,INF,2021-05-16,2024-12-15,Compliance tag for APAC-VM-INF-7214
TAG-Compliance-6933,tag-6933,VM,vm-2558,Compliance,DB,2024-09-08,2024-12-15,Compliance tag for HQ-A-VM-DB-2558
TAG-Compliance-6934,tag-6934,VM,vm-1435,Compliance,SVC,2019-06-19,2024-12-15,Compliance tag for HQ-A-VM-SVC-1435
TAG-Compliance-6935,tag-6935,VM,vm-1508,Compliance,INF,2023-02-23,2024-12-15,Compliance tag for HQ-A-VM-INF-1508
TAG-Compliance-6936,tag-6936,VM,vm-2478,Compliance,SVC,2024-02-28,2024-12-15,Compliance tag for HQ-A-VM-SVC-2478
TAG-Compliance-6937,tag-6937,VM,vm-1546,Compliance,DB,2022-11-12,2024-12-15,Compliance tag for HQ-A-VM-DB-1546
