name,moref,parent_host,cluster_moref,vcenter_moref,guest_os,vm_version,cpu_count,memory_gb,disk_count,nic_count,ip_addresses,power_state,created_date,notes
EU-VM-04-19-18232,vm-18232,host-1642,domain-c1035,vc-b875cd74,RHEL 8.6,v15,4,8,3,1,10.40.173.33,poweredOn,2022-03-10 00:00:00,VM for MON workload
EU-VM-04-19-18233,vm-18233,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v17,16,64,2,3,10.40.19.100,poweredOn,2024-10-05 00:00:00,VM for INF workload
EU-VM-04-19-18234,vm-18234,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v19,2,8,3,4,10.40.198.27,poweredOn,2021-07-19 00:00:00,VM for INF workload
EU-VM-04-19-18235,vm-18235,host-1642,domain-c1035,vc-b875cd74,Windows Server 2022 Standard,v15,8,16,2,2,10.40.84.247,poweredOn,2023-10-16 00:00:00,VM for WEB workload
EU-VM-04-19-18236,vm-18236,host-1642,domain-c1035,vc-b875cd74,Windows Server 2019 Standard,v15,4,32,1,4,10.40.153.165,poweredOn,2020-07-10 00:00:00,VM for DB workload
APAC-VM-01-01-18237,vm-18237,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v18,8,16,4,4,10.50.1.107,poweredOff,2021-07-29 00:00:00,VM for SVC workload
APAC-VM-01-01-18238,vm-18238,host-1643,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v16,4,8,4,3,10.50.3.4,poweredOn,2021-11-17 00:00:00,VM for MON workload
APAC-VM-01-01-18239,vm-18239,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v19,2,8,3,2,10.50.248.102,poweredOn,2020-09-06 00:00:00,VM for APP workload
APAC-VM-01-01-18240,vm-18240,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v16,16,16,1,2,10.50.170.34,poweredOn,2019-10-18 00:00:00,VM for APP workload
APAC-VM-01-01-18241,vm-18241,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v16,16,16,3,3,10.50.77.30,poweredOn,2022-11-06 00:00:00,VM for APP workload
APAC-VM-01-01-18242,vm-18242,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v19,8,16,4,3,10.50.210.171,poweredOff,2019-09-18 00:00:00,VM for WEB workload
APAC-VM-01-01-18243,vm-18243,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v19,4,8,4,3,10.50.182.42,poweredOn,2020-12-11 00:00:00,VM for WEB workload
APAC-VM-01-01-18244,vm-18244,host-1643,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v18,2,16,3,3,10.50.220.113,poweredOn,2020-08-03 00:00:00,VM for DB workload
APAC-VM-01-01-18245,vm-18245,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v18,16,64,3,1,10.50.252.98,poweredOn,2023-05-06 00:00:00,VM for WEB workload
APAC-VM-01-01-18246,vm-18246,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v16,16,32,1,1,10.50.37.75,poweredOn,2022-05-08 00:00:00,VM for SVC workload
APAC-VM-01-01-18247,vm-18247,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v15,16,64,4,3,10.50.12.34,poweredOn,2022-11-29 00:00:00,VM for SVC workload
APAC-VM-01-01-18248,vm-18248,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v18,16,64,1,1,10.50.68.107,poweredOn,2022-10-06 00:00:00,VM for INF workload
APAC-VM-01-01-18249,vm-18249,host-1643,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v19,2,8,3,2,10.50.58.82,poweredOn,2020-05-02 00:00:00,VM for APP workload
APAC-VM-01-01-18250,vm-18250,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v16,4,8,3,2,10.50.60.5,poweredOff,2021-08-23 00:00:00,VM for WEB workload
APAC-VM-01-01-18251,vm-18251,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v16,2,32,3,2,10.50.12.64,poweredOn,2021-08-04 00:00:00,VM for APP workload
APAC-VM-01-01-18252,vm-18252,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v18,16,32,1,2,10.50.27.112,poweredOn,2023-01-02 00:00:00,VM for WEB workload
APAC-VM-01-01-18253,vm-18253,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v17,8,16,1,4,10.50.9.159,poweredOn,2023-10-08 00:00:00,VM for DB workload
APAC-VM-01-01-18254,vm-18254,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v17,8,32,2,4,10.50.192.115,poweredOn,2019-06-16 00:00:00,VM for WEB workload
APAC-VM-01-01-18255,vm-18255,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,8,32,4,2,10.50.106.49,poweredOn,2019-05-06 00:00:00,VM for SVC workload
APAC-VM-01-01-18256,vm-18256,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,2,32,1,1,10.50.209.94,poweredOn,2023-10-25 00:00:00,VM for MON workload
APAC-VM-01-01-18257,vm-18257,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v14,8,32,3,4,10.50.250.215,poweredOn,2022-07-06 00:00:00,VM for DB workload
APAC-VM-01-01-18258,vm-18258,host-1643,domain-c1036,vc-73742397,Windows Server 2022 Standard,v18,4,16,1,1,10.50.154.237,poweredOn,2024-08-19 00:00:00,VM for WEB workload
APAC-VM-01-01-18259,vm-18259,host-1643,domain-c1036,vc-73742397,RHEL 8.6,v16,4,8,1,1,10.50.210.59,poweredOn,2024-07-05 00:00:00,VM for WEB workload
APAC-VM-01-01-18260,vm-18260,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,4,16,4,4,10.50.187.63,poweredOff,2022-01-14 00:00:00,VM for DB workload
APAC-VM-01-01-18261,vm-18261,host-1643,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v16,2,4,4,2,10.50.36.2,poweredOn,2023-04-25 00:00:00,VM for APP workload
APAC-VM-01-01-18262,vm-18262,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,4,8,4,2,10.50.89.61,poweredOn,2021-07-02 00:00:00,VM for DB workload
APAC-VM-01-01-18263,vm-18263,host-1643,domain-c1036,vc-73742397,RHEL 8.6,v16,4,8,2,3,10.50.110.178,poweredOn,2020-10-21 00:00:00,VM for WEB workload
APAC-VM-01-01-18264,vm-18264,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v18,8,16,2,3,10.50.60.179,poweredOn,2019-11-13 00:00:00,VM for DB workload
APAC-VM-01-01-18265,vm-18265,host-1643,domain-c1036,vc-73742397,Windows Server 2019 Standard,v16,4,32,4,2,10.50.70.47,poweredOn,2023-09-26 00:00:00,VM for APP workload
APAC-VM-01-02-18266,vm-18266,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,2,8,2,1,10.50.216.144,poweredOn,2024-10-02 00:00:00,VM for WEB workload
APAC-VM-01-02-18267,vm-18267,host-1644,domain-c1036,vc-73742397,RHEL 8.6,v18,4,4,1,1,10.50.216.231,poweredOn,2021-12-06 00:00:00,VM for INF workload
APAC-VM-01-02-18268,vm-18268,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v19,8,16,2,2,10.50.125.121,poweredOn,2019-01-26 00:00:00,VM for APP workload
APAC-VM-01-02-18269,vm-18269,host-1644,domain-c1036,vc-73742397,Windows Server 2022 Standard,v17,16,16,4,3,10.50.27.144,poweredOn,2023-04-27 00:00:00,VM for WEB workload
APAC-VM-01-02-18270,vm-18270,host-1644,domain-c1036,vc-73742397,Windows Server 2022 Standard,v17,8,16,2,4,10.50.8.79,poweredOn,2022-03-30 00:00:00,VM for WEB workload
APAC-VM-01-02-18271,vm-18271,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,4,32,1,1,10.50.32.223,poweredOn,2021-01-07 00:00:00,VM for DB workload
APAC-VM-01-02-18272,vm-18272,host-1644,domain-c1036,vc-73742397,Windows Server 2022 Standard,v15,8,16,2,4,10.50.163.25,poweredOn,2019-07-20 00:00:00,VM for DB workload
APAC-VM-01-02-18273,vm-18273,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,2,32,1,2,10.50.30.131,poweredOn,2020-03-25 00:00:00,VM for WEB workload
APAC-VM-01-02-18274,vm-18274,host-1644,domain-c1036,vc-73742397,RHEL 8.6,v14,2,4,1,2,10.50.37.203,poweredOn,2019-02-06 00:00:00,VM for DB workload
APAC-VM-01-02-18275,vm-18275,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,4,16,2,1,10.50.64.83,poweredOn,2022-07-10 00:00:00,VM for WEB workload
APAC-VM-01-02-18276,vm-18276,host-1644,domain-c1036,vc-73742397,Windows Server 2022 Standard,v16,4,16,4,1,10.50.181.178,poweredOn,2024-04-19 00:00:00,VM for DB workload
APAC-VM-01-02-18277,vm-18277,host-1644,domain-c1036,vc-73742397,Windows Server 2022 Standard,v16,4,16,1,1,10.50.53.52,poweredOn,2024-06-28 00:00:00,VM for APP workload
APAC-VM-01-02-18278,vm-18278,host-1644,domain-c1036,vc-73742397,RHEL 8.6,v16,4,16,1,3,10.50.205.119,poweredOn,2019-06-30 00:00:00,VM for APP workload
APAC-VM-01-02-18279,vm-18279,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,4,16,2,4,10.50.166.159,poweredOn,2023-06-22 00:00:00,VM for WEB workload
APAC-VM-01-02-18280,vm-18280,host-1644,domain-c1036,vc-73742397,Windows Server 2022 Standard,v19,16,32,3,4,10.50.12.203,poweredOn,2021-05-25 00:00:00,VM for APP workload
APAC-VM-01-02-18281,vm-18281,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,4,8,1,3,10.50.171.8,poweredOn,2021-09-19 00:00:00,VM for WEB workload
APAC-VM-01-02-18282,vm-18282,host-1644,domain-c1036,vc-73742397,RHEL 8.6,v19,4,4,4,3,10.50.211.145,poweredOn,2021-07-23 00:00:00,VM for DB workload
APAC-VM-01-02-18283,vm-18283,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,4,8,3,3,10.50.203.22,poweredOn,2020-08-19 00:00:00,VM for DB workload
APAC-VM-01-02-18284,vm-18284,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,8,32,3,1,10.50.134.110,poweredOn,2024-07-01 00:00:00,VM for DB workload
APAC-VM-01-02-18285,vm-18285,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v18,4,32,3,3,10.50.227.60,poweredOn,2022-05-10 00:00:00,VM for WEB workload
APAC-VM-01-02-18286,vm-18286,host-1644,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,2,32,4,1,10.50.254.48,poweredOn,2023-11-08 00:00:00,VM for DB workload
APAC-VM-01-02-18287,vm-18287,host-1644,domain-c1036,vc-73742397,Windows Server 2022 Standard,v15,16,64,2,1,10.50.11.47,poweredOn,2022-01-11 00:00:00,VM for WEB workload
APAC-VM-01-03-18288,vm-18288,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v19,8,64,4,1,10.50.236.20,poweredOn,2019-06-24 00:00:00,VM for APP workload
APAC-VM-01-03-18289,vm-18289,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,2,16,4,4,10.50.239.138,poweredOn,2021-12-02 00:00:00,VM for SVC workload
APAC-VM-01-03-18290,vm-18290,host-1645,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v16,4,8,1,4,10.50.155.210,poweredOn,2024-03-16 00:00:00,VM for DB workload
APAC-VM-01-03-18291,vm-18291,host-1645,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v15,8,8,2,2,10.50.199.156,poweredOn,2021-12-17 00:00:00,VM for MON workload
APAC-VM-01-03-18292,vm-18292,host-1645,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v15,4,4,1,3,10.50.133.121,poweredOn,2019-05-16 00:00:00,VM for APP workload
APAC-VM-01-03-18293,vm-18293,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,8,32,2,4,10.50.61.181,poweredOn,2020-08-01 00:00:00,VM for DB workload
APAC-VM-01-03-18294,vm-18294,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v14,8,16,1,1,10.50.88.237,poweredOn,2023-04-28 00:00:00,VM for WEB workload
APAC-VM-01-03-18295,vm-18295,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v16,4,32,2,2,10.50.217.79,poweredOn,2019-04-14 00:00:00,VM for WEB workload
APAC-VM-01-03-18296,vm-18296,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v16,4,16,1,1,10.50.31.125,poweredOn,2019-01-06 00:00:00,VM for APP workload
APAC-VM-01-03-18297,vm-18297,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v17,2,32,2,3,10.50.19.151,poweredOn,2020-03-19 00:00:00,VM for APP workload
APAC-VM-01-03-18298,vm-18298,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v17,8,16,4,1,10.50.82.170,poweredOn,2021-03-31 00:00:00,VM for SVC workload
APAC-VM-01-03-18299,vm-18299,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,8,8,4,1,10.50.137.63,poweredOn,2021-05-20 00:00:00,VM for APP workload
APAC-VM-01-03-18300,vm-18300,host-1645,domain-c1036,vc-73742397,RHEL 8.6,v18,8,4,2,1,10.50.189.233,poweredOn,2023-02-11 00:00:00,VM for SVC workload
APAC-VM-01-03-18301,vm-18301,host-1645,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v14,4,16,1,2,10.50.209.160,poweredOn,2019-12-15 00:00:00,VM for SVC workload
APAC-VM-01-03-18302,vm-18302,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v15,8,32,4,4,10.50.22.74,poweredOn,2022-07-31 00:00:00,VM for WEB workload
APAC-VM-01-03-18303,vm-18303,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v14,4,64,3,1,10.50.14.221,poweredOn,2020-06-13 00:00:00,VM for APP workload
APAC-VM-01-03-18304,vm-18304,host-1645,domain-c1036,vc-73742397,RHEL 8.6,v17,2,16,2,1,10.50.203.8,poweredOn,2023-12-12 00:00:00,VM for WEB workload
APAC-VM-01-03-18305,vm-18305,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v19,16,64,1,2,10.50.178.192,poweredOn,2019-03-20 00:00:00,VM for WEB workload
APAC-VM-01-03-18306,vm-18306,host-1645,domain-c1036,vc-73742397,RHEL 8.6,v19,8,4,4,4,10.50.137.98,poweredOn,2019-12-31 00:00:00,VM for DB workload
APAC-VM-01-03-18307,vm-18307,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,8,8,4,1,10.50.30.38,poweredOff,2019-09-16 00:00:00,VM for APP workload
APAC-VM-01-03-18308,vm-18308,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v17,4,32,2,3,10.50.218.25,poweredOn,2019-12-06 00:00:00,VM for APP workload
APAC-VM-01-03-18309,vm-18309,host-1645,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v14,2,16,1,2,10.50.139.184,poweredOn,2020-09-24 00:00:00,VM for DB workload
APAC-VM-01-03-18310,vm-18310,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v17,8,32,4,3,10.50.61.38,poweredOff,2022-01-07 00:00:00,VM for APP workload
APAC-VM-01-03-18311,vm-18311,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v18,8,16,4,2,10.50.7.219,poweredOn,2020-05-04 00:00:00,VM for SVC workload
APAC-VM-01-03-18312,vm-18312,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v16,4,32,1,3,10.50.147.107,poweredOff,2019-04-01 00:00:00,VM for APP workload
APAC-VM-01-03-18313,vm-18313,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v15,16,32,4,2,10.50.126.209,poweredOn,2024-09-18 00:00:00,VM for WEB workload
APAC-VM-01-03-18314,vm-18314,host-1645,domain-c1036,vc-73742397,Windows Server 2022 Standard,v18,16,64,4,1,10.50.229.14,poweredOn,2021-07-10 00:00:00,VM for WEB workload
APAC-VM-01-03-18315,vm-18315,host-1645,domain-c1036,vc-73742397,Windows Server 2019 Standard,v16,2,16,2,2,10.50.192.105,poweredOn,2020-06-10 00:00:00,VM for APP workload
APAC-VM-01-04-18316,vm-18316,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v17,8,64,4,2,10.50.198.149,poweredOn,2023-03-15 00:00:00,VM for INF workload
APAC-VM-01-04-18317,vm-18317,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,2,8,1,2,10.50.236.115,poweredOn,2020-02-22 00:00:00,VM for WEB workload
APAC-VM-01-04-18318,vm-18318,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,4,16,2,4,10.50.3.143,poweredOn,2020-07-09 00:00:00,VM for DB workload
APAC-VM-01-04-18319,vm-18319,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v18,16,64,3,1,10.50.146.159,poweredOn,2023-04-09 00:00:00,VM for DB workload
APAC-VM-01-04-18320,vm-18320,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v16,8,32,1,1,10.50.169.124,poweredOn,2023-03-14 00:00:00,VM for WEB workload
APAC-VM-01-04-18321,vm-18321,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v16,2,4,2,1,10.50.236.63,poweredOn,2021-04-15 00:00:00,VM for WEB workload
APAC-VM-01-04-18322,vm-18322,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v14,8,32,2,1,10.50.119.6,poweredOn,2019-02-24 00:00:00,VM for INF workload
APAC-VM-01-04-18323,vm-18323,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v15,2,16,1,1,10.50.90.180,poweredOff,2019-06-09 00:00:00,VM for WEB workload
APAC-VM-01-04-18324,vm-18324,host-1646,domain-c1036,vc-73742397,RHEL 8.6,v17,4,16,2,3,10.50.201.214,poweredOff,2022-04-10 00:00:00,VM for WEB workload
APAC-VM-01-04-18325,vm-18325,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v18,4,32,1,1,10.50.125.225,poweredOff,2023-07-10 00:00:00,VM for WEB workload
APAC-VM-01-04-18326,vm-18326,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v19,2,16,2,2,10.50.252.59,poweredOn,2020-08-15 00:00:00,VM for DB workload
APAC-VM-01-04-18327,vm-18327,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v19,4,8,1,1,10.50.214.96,poweredOn,2023-06-14 00:00:00,VM for DB workload
APAC-VM-01-04-18328,vm-18328,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v19,16,16,2,2,10.50.129.212,poweredOn,2022-02-23 00:00:00,VM for APP workload
APAC-VM-01-04-18329,vm-18329,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v17,4,16,4,1,10.50.237.216,poweredOn,2022-09-06 00:00:00,VM for SVC workload
APAC-VM-01-04-18330,vm-18330,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v14,4,8,4,3,10.50.18.34,poweredOn,2024-07-14 00:00:00,VM for WEB workload
APAC-VM-01-04-18331,vm-18331,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v19,16,64,3,4,10.50.158.58,poweredOn,2020-10-17 00:00:00,VM for DB workload
APAC-VM-01-04-18332,vm-18332,host-1646,domain-c1036,vc-73742397,RHEL 8.6,v16,8,8,3,2,10.50.114.17,poweredOn,2020-08-11 00:00:00,VM for DB workload
APAC-VM-01-04-18333,vm-18333,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v18,8,16,2,3,10.50.109.190,poweredOn,2021-04-09 00:00:00,VM for DB workload
APAC-VM-01-04-18334,vm-18334,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v19,8,8,3,4,10.50.145.161,poweredOn,2023-06-23 00:00:00,VM for DB workload
APAC-VM-01-04-18335,vm-18335,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v17,2,16,1,2,10.50.67.6,poweredOn,2020-02-13 00:00:00,VM for DB workload
APAC-VM-01-04-18336,vm-18336,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,2,32,1,4,10.50.107.17,poweredOn,2020-06-02 00:00:00,VM for SVC workload
APAC-VM-01-04-18337,vm-18337,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v17,8,32,4,3,10.50.133.105,poweredOn,2019-11-07 00:00:00,VM for WEB workload
APAC-VM-01-04-18338,vm-18338,host-1646,domain-c1036,vc-73742397,Windows Server 2022 Standard,v14,8,16,1,4,10.50.151.25,poweredOn,2024-07-16 00:00:00,VM for APP workload
APAC-VM-01-04-18339,vm-18339,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,4,8,3,3,10.50.69.99,poweredOn,2021-10-21 00:00:00,VM for APP workload
APAC-VM-01-04-18340,vm-18340,host-1646,domain-c1036,vc-73742397,RHEL 8.6,v18,2,16,4,1,10.50.35.26,poweredOn,2021-06-17 00:00:00,VM for INF workload
APAC-VM-01-04-18341,vm-18341,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v17,4,4,3,1,10.50.8.171,poweredOn,2023-06-18 00:00:00,VM for WEB workload
APAC-VM-01-04-18342,vm-18342,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v16,2,4,4,2,10.50.95.213,poweredOff,2021-09-22 00:00:00,VM for APP workload
APAC-VM-01-04-18343,vm-18343,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v19,8,16,1,4,10.50.184.123,poweredOn,2020-09-14 00:00:00,VM for APP workload
APAC-VM-01-04-18344,vm-18344,host-1646,domain-c1036,vc-73742397,Ubuntu 20.04 LTS,v19,2,4,4,4,10.50.64.156,poweredOn,2021-02-16 00:00:00,VM for APP workload
APAC-VM-01-04-18345,vm-18345,host-1646,domain-c1036,vc-73742397,Windows Server 2019 Standard,v14,2,32,1,4,10.50.151.82,poweredOff,2023-03-09 00:00:00,VM for WEB workload
APAC-VM-02-01-18346,vm-18346,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v16,16,16,1,2,10.50.140.210,poweredOn,2024-07-29 00:00:00,VM for APP workload
APAC-VM-02-01-18347,vm-18347,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v15,8,32,4,4,10.50.65.22,poweredOn,2023-06-13 00:00:00,VM for DB workload
APAC-VM-02-01-18348,vm-18348,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v15,8,32,1,3,10.50.58.73,poweredOn,2022-09-30 00:00:00,VM for DB workload
APAC-VM-02-01-18349,vm-18349,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v19,4,16,1,4,10.50.202.111,poweredOn,2019-08-12 00:00:00,VM for APP workload
APAC-VM-02-01-18350,vm-18350,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v14,8,16,2,1,10.50.43.195,poweredOn,2024-10-24 00:00:00,VM for WEB workload
APAC-VM-02-01-18351,vm-18351,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v15,16,32,2,1,10.50.219.114,poweredOn,2021-08-17 00:00:00,VM for WEB workload
APAC-VM-02-01-18352,vm-18352,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v14,16,16,2,3,10.50.123.75,poweredOn,2022-11-17 00:00:00,VM for WEB workload
APAC-VM-02-01-18353,vm-18353,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v14,8,16,2,1,10.50.65.35,poweredOn,2023-10-29 00:00:00,VM for WEB workload
APAC-VM-02-01-18354,vm-18354,host-1647,domain-c1037,vc-73742397,Ubuntu 20.04 LTS,v19,8,16,3,2,10.50.104.192,poweredOn,2020-05-01 00:00:00,VM for INF workload
APAC-VM-02-01-18355,vm-18355,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v15,2,32,4,1,10.50.209.25,poweredOn,2023-04-04 00:00:00,VM for APP workload
APAC-VM-02-01-18356,vm-18356,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v15,4,16,2,4,10.50.25.55,poweredOff,2023-07-11 00:00:00,VM for SVC workload
APAC-VM-02-01-18357,vm-18357,host-1647,domain-c1037,vc-73742397,Ubuntu 20.04 LTS,v17,2,16,4,1,10.50.31.92,poweredOff,2019-01-22 00:00:00,VM for MON workload
APAC-VM-02-01-18358,vm-18358,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v15,16,16,1,1,10.50.19.135,poweredOn,2019-05-26 00:00:00,VM for WEB workload
APAC-VM-02-01-18359,vm-18359,host-1647,domain-c1037,vc-73742397,RHEL 8.6,v17,2,16,1,1,10.50.125.121,poweredOn,2023-01-23 00:00:00,VM for WEB workload
APAC-VM-02-01-18360,vm-18360,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v14,8,32,1,2,10.50.64.106,poweredOn,2023-10-19 00:00:00,VM for WEB workload
APAC-VM-02-01-18361,vm-18361,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v17,4,32,4,3,10.50.254.42,poweredOn,2020-03-13 00:00:00,VM for APP workload
APAC-VM-02-01-18362,vm-18362,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v16,8,16,3,3,10.50.191.83,poweredOn,2019-11-03 00:00:00,VM for WEB workload
APAC-VM-02-01-18363,vm-18363,host-1647,domain-c1037,vc-73742397,RHEL 8.6,v17,4,16,1,1,10.50.65.70,poweredOff,2023-03-26 00:00:00,VM for APP workload
APAC-VM-02-01-18364,vm-18364,host-1647,domain-c1037,vc-73742397,Windows Server 2022 Standard,v14,4,16,2,3,10.50.233.222,poweredOn,2022-05-31 00:00:00,VM for DB workload
APAC-VM-02-01-18365,vm-18365,host-1647,domain-c1037,vc-73742397,Ubuntu 20.04 LTS,v17,4,8,4,3,10.50.231.31,poweredOn,2021-06-20 00:00:00,VM for SVC workload
APAC-VM-02-01-18366,vm-18366,host-1647,domain-c1037,vc-73742397,Windows Server 2019 Standard,v18,2,32,2,2,10.50.229.109,poweredOn,2019-02-06 00:00:00,VM for APP workload
